permutation,n_runs,estimate,contrast,cover_value
118,23,-1.66694073915642,PF − SF[i],0.5
118,24,-1.93647133980358,PF − SF[i],0.5
118,25,-1.66694073915642,PF − SF[i],0.5
118,26,-1.61358838114757,PF − SF[i],0.5
118,27,-1.56023602313871,PF − SF[i],0.5
118,28,-1.48189996378687,PF − SF[i],0.5
118,29,-1.40356390443503,PF − SF[i],0.5
118,30,-1.40272882998329,PF − SF[i],0.5
119,2,0.044699429342245,PF − SF[i],0.5
119,3,1.28858175877531,PF − SF[i],0.5
119,4,-0.0482529326882301,PF − SF[i],0.5
119,5,-1.38508762415177,PF − SF[i],0.5
119,6,-0.309012358042312,PF − SF[i],0.5
119,7,-1.38508762415177,PF − SF[i],0.5
119,8,-1.52601418165409,PF − SF[i],0.5
119,9,-1.38508762415177,PF − SF[i],0.5
119,10,-1.52601418165409,PF − SF[i],0.5
119,11,-1.66694073915642,PF − SF[i],0.5
119,12,-1.53441724734399,PF − SF[i],0.5
119,13,-1.40189375553155,PF − SF[i],0.5
119,14,-1.53441724734399,PF − SF[i],0.5
119,15,-1.40189375553155,PF − SF[i],0.5
119,16,-1.53441724734399,PF − SF[i],0.5
119,17,-1.40356390443503,PF − SF[i],0.5
119,18,-1.53525232179573,PF − SF[i],0.5
119,19,-1.56023602313871,PF − SF[i],0.5
119,20,-1.48189996378687,PF − SF[i],0.5
119,21,-1.56023602313871,PF − SF[i],0.5
119,22,-1.48189996378687,PF − SF[i],0.5
119,23,-1.40356390443503,PF − SF[i],0.5
119,24,-1.40272882998329,PF − SF[i],0.5
119,25,-1.40189375553155,PF − SF[i],0.5
119,26,-1.39349068984166,PF − SF[i],0.5
119,27,-1.38508762415177,PF − SF[i],0.5
119,28,-1.39349068984166,PF − SF[i],0.5
119,29,-1.40189375553155,PF − SF[i],0.5
119,30,-1.40272882998329,PF − SF[i],0.5
120,2,-2.59825283418195,PF − SF[i],0.5
120,3,-2.99050372791317,PF − SF[i],0.5
120,4,-2.59825283418195,PF − SF[i],0.5
120,5,-2.99050372791317,PF − SF[i],0.5
120,6,-3.59875840675273,PF − SF[i],0.5
120,7,-2.99050372791317,PF − SF[i],0.5
120,8,-2.59825283418195,PF − SF[i],0.5
120,9,-2.99050372791317,PF − SF[i],0.5
120,10,-2.59825283418195,PF − SF[i],0.5
120,11,-2.57517123074831,PF − SF[i],0.5
120,12,-2.39058658559952,PF − SF[i],0.5
120,13,-2.20600194045073,PF − SF[i],0.5
120,14,-1.93647133980358,PF − SF[i],0.5
120,15,-2.20600194045073,PF − SF[i],0.5
120,16,-2.39058658559952,PF − SF[i],0.5
120,17,-2.20600194045073,PF − SF[i],0.5
120,18,-1.93647133980358,PF − SF[i],0.5
120,19,-2.20600194045073,PF − SF[i],0.5
120,20,-1.93647133980358,PF − SF[i],0.5
120,21,-1.66694073915642,PF − SF[i],0.5
120,22,-1.61358838114757,PF − SF[i],0.5
120,23,-1.56023602313871,PF − SF[i],0.5
120,24,-1.48106488933513,PF − SF[i],0.5
120,25,-1.56023602313871,PF − SF[i],0.5
120,26,-1.48106488933513,PF − SF[i],0.5
120,27,-1.40189375553155,PF − SF[i],0.5
120,28,-1.39349068984166,PF − SF[i],0.5
120,29,-1.40189375553155,PF − SF[i],0.5
120,30,-1.40272882998329,PF − SF[i],0.5
121,2,1.39800286520176,PF − SF[i],0.5
121,3,-0.366176844509027,PF − SF[i],0.5
121,4,-1.91215372576494,PF − SF[i],0.5
121,5,-1.38508762415177,PF − SF[i],0.5
121,6,-0.875632234330399,PF − SF[i],0.5
121,7,-1.38508762415177,PF − SF[i],0.5
121,8,-1.3943257642934,PF − SF[i],0.5
121,9,-1.40356390443503,PF − SF[i],0.5
121,10,-2.43084725572794,PF − SF[i],0.5
121,11,-1.40356390443503,PF − SF[i],0.5
121,12,-1.80478292244288,PF − SF[i],0.5
121,13,-1.40356390443503,PF − SF[i],0.5
121,14,-1.3943257642934,PF − SF[i],0.5
121,15,-1.38508762415177,PF − SF[i],0.5
121,16,-1.3943257642934,PF − SF[i],0.5
121,17,-1.40356390443503,PF − SF[i],0.5
121,18,-1.3943257642934,PF − SF[i],0.5
121,19,-1.38508762415177,PF − SF[i],0.5
121,20,-1.20548980347667,PF − SF[i],0.5
121,21,-1.02589198280157,PF − SF[i],0.5
121,22,-1.20548980347667,PF − SF[i],0.5
121,23,-1.38508762415177,PF − SF[i],0.5
121,24,-1.20548980347667,PF − SF[i],0.5
121,25,-1.02589198280157,PF − SF[i],0.5
121,26,-1.20548980347667,PF − SF[i],0.5
121,27,-1.38508762415177,PF − SF[i],0.5
121,28,-1.39349068984166,PF − SF[i],0.5
121,29,-1.40189375553155,PF − SF[i],0.5
121,30,-1.40272882998329,PF − SF[i],0.5
122,2,-2.40306095766914,PF − SF[i],0.5
122,3,-2.99050372791317,PF − SF[i],0.5
122,4,-2.00819785535737,PF − SF[i],0.5
122,5,-2.57517123074831,PF − SF[i],0.5
122,6,-2.78283747933074,PF − SF[i],0.5
122,7,-2.57517123074831,PF − SF[i],0.5
122,8,-2.78283747933074,PF − SF[i],0.5
122,9,-2.57517123074831,PF − SF[i],0.5
122,10,-2.39058658559952,PF − SF[i],0.5
122,11,-2.20600194045073,PF − SF[i],0.5
122,12,-1.88311898179472,PF − SF[i],0.5
122,13,-2.20600194045073,PF − SF[i],0.5
122,14,-1.88311898179472,PF − SF[i],0.5
122,15,-2.20600194045073,PF − SF[i],0.5
122,16,-2.39058658559952,PF − SF[i],0.5
122,17,-2.20600194045073,PF − SF[i],0.5
122,18,-1.88311898179472,PF − SF[i],0.5
122,19,-1.56023602313871,PF − SF[i],0.5
122,20,-1.48189996378687,PF − SF[i],0.5
122,21,-1.40356390443503,PF − SF[i],0.5
122,22,-1.3943257642934,PF − SF[i],0.5
122,23,-1.40356390443503,PF − SF[i],0.5
122,24,-1.3943257642934,PF − SF[i],0.5
122,25,-1.40356390443503,PF − SF[i],0.5
122,26,-1.48189996378687,PF − SF[i],0.5
122,27,-1.40356390443503,PF − SF[i],0.5
122,28,-1.48189996378687,PF − SF[i],0.5
122,29,-1.40356390443503,PF − SF[i],0.5
122,30,-1.40272882998329,PF − SF[i],0.5
123,2,2.37570480270847,PF − SF[i],0.5
123,3,0.259229638325905,PF − SF[i],0.5
123,4,-1.28908485444231,PF − SF[i],0.5
123,5,-2.83739934721052,PF − SF[i],0.5
123,6,-3.33784070233537,PF − SF[i],0.5
123,7,-2.83739934721052,PF − SF[i],0.5
123,8,-2.11124348568115,PF − SF[i],0.5
123,9,-1.38508762415177,PF − SF[i],0.5
123,10,-0.562928992912933,PF − SF[i],0.5
123,11,-1.38508762415177,PF − SF[i],0.5
123,12,-0.562928992912933,PF − SF[i],0.5
123,13,-1.38508762415177,PF − SF[i],0.5
123,14,-0.562928992912933,PF − SF[i],0.5
123,15,-1.02589198280157,PF − SF[i],0.5
123,16,-1.20548980347667,PF − SF[i],0.5
123,17,-1.38508762415177,PF − SF[i],0.5
123,18,-1.20548980347667,PF − SF[i],0.5
123,19,-1.38508762415177,PF − SF[i],0.5
123,20,-1.20548980347667,PF − SF[i],0.5
123,21,-1.38508762415177,PF − SF[i],0.5
123,22,-1.20548980347667,PF − SF[i],0.5
123,23,-1.38508762415177,PF − SF[i],0.5
123,24,-1.39349068984166,PF − SF[i],0.5
123,25,-1.40189375553155,PF − SF[i],0.5
123,26,-1.39349068984166,PF − SF[i],0.5
123,27,-1.38508762415177,PF − SF[i],0.5
123,28,-1.39349068984166,PF − SF[i],0.5
123,29,-1.40189375553155,PF − SF[i],0.5
123,30,-1.40272882998329,PF − SF[i],0.5
124,2,-1.49801084223873,PF − SF[i],0.5
124,3,-3.45813060702085,PF − SF[i],0.5
124,4,-2.4300121812762,PF − SF[i],0.5
124,5,-1.40356390443503,PF − SF[i],0.5
124,6,-2.12048162582277,PF − SF[i],0.5
124,7,-1.56023602313871,PF − SF[i],0.5
124,8,-2.19881768517461,PF − SF[i],0.5
124,9,-1.56023602313871,PF − SF[i],0.5
124,10,-1.48189996378687,PF − SF[i],0.5
124,11,-1.40356390443503,PF − SF[i],0.5
124,12,-1.40272882998329,PF − SF[i],0.5
124,13,-1.40189375553155,PF − SF[i],0.5
124,14,-0.884035300020289,PF − SF[i],0.5
124,15,-1.40189375553155,PF − SF[i],0.5
124,16,-1.40272882998329,PF − SF[i],0.5
124,17,-1.40189375553155,PF − SF[i],0.5
124,18,-1.39349068984166,PF − SF[i],0.5
124,19,-1.38508762415177,PF − SF[i],0.5
124,20,-1.39349068984166,PF − SF[i],0.5
124,21,-1.38508762415177,PF − SF[i],0.5
124,22,-0.875632234330399,PF − SF[i],0.5
124,23,-1.38508762415177,PF − SF[i],0.5
124,24,-1.39349068984166,PF − SF[i],0.5
124,25,-1.40189375553155,PF − SF[i],0.5
124,26,-1.39349068984166,PF − SF[i],0.5
124,27,-1.38508762415177,PF − SF[i],0.5
124,28,-1.39349068984166,PF − SF[i],0.5
124,29,-1.40189375553155,PF − SF[i],0.5
124,30,-1.40272882998329,PF − SF[i],0.5
125,2,-2.62008790649589,PF − SF[i],0.5
125,3,-1.40189375553155,PF − SF[i],0.5
125,4,-2.11964655137104,PF − SF[i],0.5
125,5,-1.66694073915642,PF − SF[i],0.5
125,6,-2.25217004318347,PF − SF[i],0.5
125,7,-1.66694073915642,PF − SF[i],0.5
125,8,-2.25217004318347,PF − SF[i],0.5
125,9,-2.20600194045073,PF − SF[i],0.5
125,10,-1.93647133980358,PF − SF[i],0.5
125,11,-2.20600194045073,PF − SF[i],0.5
125,12,-1.93647133980358,PF − SF[i],0.5
125,13,-2.20600194045073,PF − SF[i],0.5
125,14,-1.93647133980358,PF − SF[i],0.5
125,15,-1.66694073915642,PF − SF[i],0.5
125,16,-1.53441724734399,PF − SF[i],0.5
125,17,-1.66694073915642,PF − SF[i],0.5
125,18,-1.53441724734399,PF − SF[i],0.5
125,19,-1.40189375553155,PF − SF[i],0.5
125,20,-1.53441724734399,PF − SF[i],0.5
125,21,-1.66694073915642,PF − SF[i],0.5
125,22,-1.93647133980358,PF − SF[i],0.5
125,23,-1.66694073915642,PF − SF[i],0.5
125,24,-1.93647133980358,PF − SF[i],0.5
125,25,-1.66694073915642,PF − SF[i],0.5
125,26,-1.53441724734399,PF − SF[i],0.5
125,27,-1.40356390443503,PF − SF[i],0.5
125,28,-1.48189996378687,PF − SF[i],0.5
125,29,-1.40356390443503,PF − SF[i],0.5
125,30,-1.40272882998329,PF − SF[i],0.5
126,2,-2.2408638901054,PF − SF[i],0.5
126,3,-3.45813060702085,PF − SF[i],0.5
126,4,-3.64820633224054,PF − SF[i],0.5
126,5,-3.45813060702085,PF − SF[i],0.5
126,6,-3.14776497711569,PF − SF[i],0.5
126,7,-3.45813060702085,PF − SF[i],0.5
126,8,-3.14776497711569,PF − SF[i],0.5
126,9,-2.83739934721052,PF − SF[i],0.5
126,10,-2.12048162582277,PF − SF[i],0.5
126,11,-1.40356390443503,PF − SF[i],0.5
126,12,-0.572167133054563,PF − SF[i],0.5
126,13,-0.366176844509027,PF − SF[i],0.5
126,14,-0.884870374472029,PF − SF[i],0.5
126,15,-1.40189375553155,PF − SF[i],0.5
126,16,-0.884035300020289,PF − SF[i],0.5
126,17,-1.40189375553155,PF − SF[i],0.5
126,18,-0.884035300020289,PF − SF[i],0.5
126,19,-1.40189375553155,PF − SF[i],0.5
126,20,-1.40272882998329,PF − SF[i],0.5
126,21,-1.40356390443503,PF − SF[i],0.5
126,22,-1.48189996378687,PF − SF[i],0.5
126,23,-1.40356390443503,PF − SF[i],0.5
126,24,-1.40272882998329,PF − SF[i],0.5
126,25,-1.40189375553155,PF − SF[i],0.5
126,26,-1.39349068984166,PF − SF[i],0.5
126,27,-1.40189375553155,PF − SF[i],0.5
126,28,-1.40272882998329,PF − SF[i],0.5
126,29,-1.40189375553155,PF − SF[i],0.5
126,30,-1.40272882998329,PF − SF[i],0.5
127,2,-2.12048162582277,PF − SF[i],0.5
127,3,-1.40356390443503,PF − SF[i],0.5
127,4,-1.3943257642934,PF − SF[i],0.5
127,5,-1.38508762415177,PF − SF[i],0.5
127,6,-1.3943257642934,PF − SF[i],0.5
127,7,-1.40356390443503,PF − SF[i],0.5
127,8,-1.3943257642934,PF − SF[i],0.5
127,9,-1.40356390443503,PF − SF[i],0.5
127,10,-1.53525232179573,PF − SF[i],0.5
127,11,-1.40356390443503,PF − SF[i],0.5
127,12,-1.53525232179573,PF − SF[i],0.5
127,13,-1.66694073915642,PF − SF[i],0.5
127,14,-2.12105598495237,PF − SF[i],0.5
127,15,-1.66694073915642,PF − SF[i],0.5
127,16,-2.12105598495237,PF − SF[i],0.5
127,17,-1.66694073915642,PF − SF[i],0.5
127,18,-1.93647133980358,PF − SF[i],0.5
127,19,-1.66694073915642,PF − SF[i],0.5
127,20,-1.93647133980358,PF − SF[i],0.5
127,21,-2.20600194045073,PF − SF[i],0.5
127,22,-1.93647133980358,PF − SF[i],0.5
127,23,-1.66694073915642,PF − SF[i],0.5
127,24,-1.93647133980358,PF − SF[i],0.5
127,25,-1.66694073915642,PF − SF[i],0.5
127,26,-1.61358838114757,PF − SF[i],0.5
127,27,-1.56023602313871,PF − SF[i],0.5
127,28,-1.48189996378687,PF − SF[i],0.5
127,29,-1.40356390443503,PF − SF[i],0.5
127,30,-1.40272882998329,PF − SF[i],0.5
128,2,0.31093204240074,PF − SF[i],0.5
128,3,2.18210010794019,PF − SF[i],0.5
128,4,0.907961631715581,PF − SF[i],0.5
128,5,1.33390890756027,PF − SF[i],0.5
128,6,0.483866031525622,PF − SF[i],0.5
128,7,-0.366176844509027,PF − SF[i],0.5
128,8,0.20044303177906,PF − SF[i],0.5
128,9,0.767062908067146,PF − SF[i],0.5
128,10,0.786938548357284,PF − SF[i],0.5
128,11,0.767062908067146,PF − SF[i],0.5
128,12,0.20044303177906,PF − SF[i],0.5
128,13,-0.366176844509027,PF − SF[i],0.5
128,14,-0.884035300020289,PF − SF[i],0.5
128,15,-0.366176844509027,PF − SF[i],0.5
128,16,-0.053473603091561,PF − SF[i],0.5
128,17,-0.366176844509027,PF − SF[i],0.5
128,18,-0.053473603091561,PF − SF[i],0.5
128,19,-0.366176844509027,PF − SF[i],0.5
128,20,-0.696034413655299,PF − SF[i],0.5
128,21,-1.02589198280157,PF − SF[i],0.5
128,22,-1.21389286916656,PF − SF[i],0.5
128,23,-1.40189375553155,PF − SF[i],0.5
128,24,-1.21389286916656,PF − SF[i],0.5
128,25,-1.38508762415177,PF − SF[i],0.5
128,26,-1.39349068984166,PF − SF[i],0.5
128,27,-1.38508762415177,PF − SF[i],0.5
128,28,-1.39349068984166,PF − SF[i],0.5
128,29,-1.40189375553155,PF − SF[i],0.5
128,30,-1.40272882998329,PF − SF[i],0.5
129,2,-1.49801084223873,PF − SF[i],0.5
129,3,-1.56023602313871,PF − SF[i],0.5
129,4,-2.50918331507978,PF − SF[i],0.5
129,5,-1.56023602313871,PF − SF[i],0.5
129,6,-0.963206433823868,PF − SF[i],0.5
129,7,-0.366176844509027,PF − SF[i],0.5
129,8,0.238041764236869,PF − SF[i],0.5
129,9,-0.366176844509027,PF − SF[i],0.5
129,10,-0.875632234330399,PF − SF[i],0.5
129,11,-1.38508762415177,PF − SF[i],0.5
129,12,-0.875632234330399,PF − SF[i],0.5
129,13,-1.38508762415177,PF − SF[i],0.5
129,14,-0.875632234330399,PF − SF[i],0.5
129,15,-1.38508762415177,PF − SF[i],0.5
129,16,-0.875632234330399,PF − SF[i],0.5
129,17,-0.366176844509027,PF − SF[i],0.5
129,18,-0.875632234330399,PF − SF[i],0.5
129,19,-1.38508762415177,PF − SF[i],0.5
129,20,-1.47266182364524,PF − SF[i],0.5
129,21,-1.56023602313871,PF − SF[i],0.5
129,22,-1.47266182364524,PF − SF[i],0.5
129,23,-1.38508762415177,PF − SF[i],0.5
129,24,-1.47266182364524,PF − SF[i],0.5
129,25,-1.38508762415177,PF − SF[i],0.5
129,26,-1.20548980347667,PF − SF[i],0.5
129,27,-1.38508762415177,PF − SF[i],0.5
129,28,-1.39349068984166,PF − SF[i],0.5
129,29,-1.40189375553155,PF − SF[i],0.5
129,30,-1.40272882998329,PF − SF[i],0.5
130,2,1.06814529605549,PF − SF[i],0.5
130,3,-1.02589198280157,PF − SF[i],0.5
130,4,0.15400846237935,PF − SF[i],0.5
130,5,0.842260372982764,PF − SF[i],0.5
130,6,1.08808464027152,PF − SF[i],0.5
130,7,0.842260372982764,PF − SF[i],0.5
130,8,-0.091815804909403,PF − SF[i],0.5
130,9,-1.02589198280157,PF − SF[i],0.5
130,10,-1.20548980347667,PF − SF[i],0.5
130,11,-1.38508762415177,PF − SF[i],0.5
130,12,-1.47266182364524,PF − SF[i],0.5
130,13,-1.56023602313871,PF − SF[i],0.5
130,14,-1.48189996378687,PF − SF[i],0.5
130,15,-1.56023602313871,PF − SF[i],0.5
130,16,-1.61358838114757,PF − SF[i],0.5
130,17,-1.56023602313871,PF − SF[i],0.5
130,18,-1.48189996378687,PF − SF[i],0.5
130,19,-1.56023602313871,PF − SF[i],0.5
130,20,-1.61358838114757,PF − SF[i],0.5
130,21,-1.56023602313871,PF − SF[i],0.5
130,22,-1.48189996378687,PF − SF[i],0.5
130,23,-1.40356390443503,PF − SF[i],0.5
130,24,-1.48189996378687,PF − SF[i],0.5
130,25,-1.40356390443503,PF − SF[i],0.5
130,26,-1.40272882998329,PF − SF[i],0.5
130,27,-1.40356390443503,PF − SF[i],0.5
130,28,-1.40272882998329,PF − SF[i],0.5
130,29,-1.40356390443503,PF − SF[i],0.5
130,30,-1.40272882998329,PF − SF[i],0.5
131,2,0.47445130342203,PF − SF[i],0.5
131,3,-0.366176844509027,PF − SF[i],0.5
131,4,-0.696034413655299,PF − SF[i],0.5
131,5,-1.02589198280157,PF − SF[i],0.5
131,6,-0.696034413655299,PF − SF[i],0.5
131,7,-1.02589198280157,PF − SF[i],0.5
131,8,-0.696034413655299,PF − SF[i],0.5
131,9,-1.02589198280157,PF − SF[i],0.5
131,10,-1.20548980347667,PF − SF[i],0.5
131,11,-1.38508762415177,PF − SF[i],0.5
131,12,-1.20548980347667,PF − SF[i],0.5
131,13,-1.38508762415177,PF − SF[i],0.5
131,14,-1.39349068984166,PF − SF[i],0.5
131,15,-1.40189375553155,PF − SF[i],0.5
131,16,-1.40272882998329,PF − SF[i],0.5
131,17,-1.40356390443503,PF − SF[i],0.5
131,18,-1.80478292244288,PF − SF[i],0.5
131,19,-2.20600194045073,PF − SF[i],0.5
131,20,-1.80478292244288,PF − SF[i],0.5
131,21,-1.40356390443503,PF − SF[i],0.5
131,22,-1.40272882998329,PF − SF[i],0.5
131,23,-1.40356390443503,PF − SF[i],0.5
131,24,-1.40272882998329,PF − SF[i],0.5
131,25,-1.40189375553155,PF − SF[i],0.5
131,26,-1.40272882998329,PF − SF[i],0.5
131,27,-1.40356390443503,PF − SF[i],0.5
131,28,-1.40272882998329,PF − SF[i],0.5
131,29,-1.40356390443503,PF − SF[i],0.5
131,30,-1.40272882998329,PF − SF[i],0.5
132,2,-0.109538897077074,PF − SF[i],0.5
132,3,-1.02589198280157,PF − SF[i],0.5
132,4,-0.696034413655299,PF − SF[i],0.5
132,5,-1.02589198280157,PF − SF[i],0.5
132,6,-0.696034413655299,PF − SF[i],0.5
132,7,-1.02589198280157,PF − SF[i],0.5
132,8,-1.20548980347667,PF − SF[i],0.5
132,9,-1.02589198280157,PF − SF[i],0.5
132,10,-0.696034413655299,PF − SF[i],0.5
132,11,-1.02589198280157,PF − SF[i],0.5
132,12,-1.20548980347667,PF − SF[i],0.5
132,13,-1.38508762415177,PF − SF[i],0.5
132,14,-1.3943257642934,PF − SF[i],0.5
132,15,-1.40189375553155,PF − SF[i],0.5
132,16,-1.39349068984166,PF − SF[i],0.5
132,17,-1.40189375553155,PF − SF[i],0.5
132,18,-1.40272882998329,PF − SF[i],0.5
132,19,-1.40189375553155,PF − SF[i],0.5
132,20,-1.39349068984166,PF − SF[i],0.5
132,21,-1.40189375553155,PF − SF[i],0.5
132,22,-1.39349068984166,PF − SF[i],0.5
132,23,-1.38508762415177,PF − SF[i],0.5
132,24,-1.39349068984166,PF − SF[i],0.5
132,25,-1.40189375553155,PF − SF[i],0.5
132,26,-1.39349068984166,PF − SF[i],0.5
132,27,-1.40189375553155,PF − SF[i],0.5
132,28,-1.40272882998329,PF − SF[i],0.5
132,29,-1.40356390443503,PF − SF[i],0.5
132,30,-1.40272882998329,PF − SF[i],0.5
133,2,-0.550342373956025,PF − SF[i],0.5
133,3,1.47448648283626,PF − SF[i],0.5
133,4,-0.550342373956025,PF − SF[i],0.5
133,5,-1.40356390443503,PF − SF[i],0.5
133,6,0.035461289200615,PF − SF[i],0.5
133,7,-0.366176844509027,PF − SF[i],0.5
133,8,-0.884870374472029,PF − SF[i],0.5
133,9,-1.40356390443503,PF − SF[i],0.5
133,10,-1.40272882998329,PF − SF[i],0.5
133,11,-1.40189375553155,PF − SF[i],0.5
133,12,-0.884035300020289,PF − SF[i],0.5
133,13,-1.40189375553155,PF − SF[i],0.5
133,14,-0.884035300020289,PF − SF[i],0.5
133,15,-1.40189375553155,PF − SF[i],0.5
133,16,-0.884035300020289,PF − SF[i],0.5
133,17,-1.02589198280157,PF − SF[i],0.5
133,18,-1.21389286916656,PF − SF[i],0.5
133,19,-1.40189375553155,PF − SF[i],0.5
133,20,-1.40272882998329,PF − SF[i],0.5
133,21,-1.40189375553155,PF − SF[i],0.5
133,22,-1.40272882998329,PF − SF[i],0.5
133,23,-1.40356390443503,PF − SF[i],0.5
133,24,-1.40272882998329,PF − SF[i],0.5
133,25,-1.40189375553155,PF − SF[i],0.5
133,26,-1.40272882998329,PF − SF[i],0.5
133,27,-1.40356390443503,PF − SF[i],0.5
133,28,-1.40272882998329,PF − SF[i],0.5
133,29,-1.40189375553155,PF − SF[i],0.5
133,30,-1.40272882998329,PF − SF[i],0.5
134,2,-1.97389172363319,PF − SF[i],0.5
134,3,0.259229638325905,PF − SF[i],0.5
134,4,-0.053473603091561,PF − SF[i],0.5
134,5,-0.366176844509027,PF − SF[i],0.5
134,6,-0.053473603091561,PF − SF[i],0.5
134,7,-0.366176844509027,PF − SF[i],0.5
134,8,-0.053473603091561,PF − SF[i],0.5
134,9,-0.366176844509027,PF − SF[i],0.5
134,10,-1.01655879183272,PF − SF[i],0.5
134,11,-1.66694073915642,PF − SF[i],0.5
134,12,-1.93647133980358,PF − SF[i],0.5
134,13,-1.66694073915642,PF − SF[i],0.5
134,14,-1.93647133980358,PF − SF[i],0.5
134,15,-2.20600194045073,PF − SF[i],0.5
134,16,-1.93647133980358,PF − SF[i],0.5
134,17,-1.66694073915642,PF − SF[i],0.5
134,18,-1.53441724734399,PF − SF[i],0.5
134,19,-1.40189375553155,PF − SF[i],0.5
134,20,-1.40272882998329,PF − SF[i],0.5
134,21,-1.40356390443503,PF − SF[i],0.5
134,22,-1.48189996378687,PF − SF[i],0.5
134,23,-1.40356390443503,PF − SF[i],0.5
134,24,-1.40272882998329,PF − SF[i],0.5
134,25,-1.40189375553155,PF − SF[i],0.5
134,26,-1.39349068984166,PF − SF[i],0.5
134,27,-1.40189375553155,PF − SF[i],0.5
134,28,-1.40272882998329,PF − SF[i],0.5
134,29,-1.40356390443503,PF − SF[i],0.5
134,30,-1.40272882998329,PF − SF[i],0.5
135,2,2.64949707786923,PF − SF[i],0.5
135,3,3.16218257491255,PF − SF[i],0.5
135,4,2.56848858227909,PF − SF[i],0.5
135,5,1.97479458964563,PF − SF[i],0.5
135,6,1.63168817421047,PF − SF[i],0.5
135,7,1.28858175877531,PF − SF[i],0.5
135,8,1.04769797371137,PF − SF[i],0.5
135,9,0.806814188647422,PF − SF[i],0.5
135,10,0.220318672069198,PF − SF[i],0.5
135,11,0.806814188647422,PF − SF[i],0.5
135,12,1.04769797371137,PF − SF[i],0.5
135,13,0.806814188647422,PF − SF[i],0.5
135,14,0.220318672069198,PF − SF[i],0.5
135,15,-0.366176844509027,PF − SF[i],0.5
135,16,-0.875632234330399,PF − SF[i],0.5
135,17,-1.02589198280157,PF − SF[i],0.5
135,18,-1.20548980347667,PF − SF[i],0.5
135,19,-1.38508762415177,PF − SF[i],0.5
135,20,-1.20548980347667,PF − SF[i],0.5
135,21,-1.38508762415177,PF − SF[i],0.5
135,22,-1.20548980347667,PF − SF[i],0.5
135,23,-1.38508762415177,PF − SF[i],0.5
135,24,-1.3943257642934,PF − SF[i],0.5
135,25,-1.40189375553155,PF − SF[i],0.5
135,26,-1.39349068984166,PF − SF[i],0.5
135,27,-1.40189375553155,PF − SF[i],0.5
135,28,-1.40272882998329,PF − SF[i],0.5
135,29,-1.40356390443503,PF − SF[i],0.5
135,30,-1.40272882998329,PF − SF[i],0.5
136,2,2.063001561291,PF − SF[i],0.5
136,3,-0.366176844509027,PF − SF[i],0.5
136,4,-1.28608939247988,PF − SF[i],0.5
136,5,-2.20600194045073,PF − SF[i],0.5
136,6,-2.39058658559952,PF − SF[i],0.5
136,7,-2.20600194045073,PF − SF[i],0.5
136,8,-2.39058658559952,PF − SF[i],0.5
136,9,-2.57517123074831,PF − SF[i],0.5
136,10,-2.39058658559952,PF − SF[i],0.5
136,11,-2.20600194045073,PF − SF[i],0.5
136,12,-2.39058658559952,PF − SF[i],0.5
136,13,-2.57517123074831,PF − SF[i],0.5
136,14,-2.70628528897942,PF − SF[i],0.5
136,15,-2.83739934721052,PF − SF[i],0.5
136,16,-2.70628528897942,PF − SF[i],0.5
136,17,-2.57517123074831,PF − SF[i],0.5
136,18,-2.39058658559952,PF − SF[i],0.5
