region,response,run,term,estimate
SBA,Temp,14,"TipoSF_intermediate:ns(frac_area, df = 3)3",-1.02511009661613
SBA,Temp,14,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.05991844861629
SBA,Temp,15,(Intercept),24.9689766709011
SBA,Temp,15,TipoSF_early,0.691723914345412
SBA,Temp,15,TipoSF_intermediate,0.739096241011483
SBA,Temp,15,TipoSF_advanced,0.775780622671045
SBA,Temp,15,"ns(frac_area, df = 3)1",0.685709208053582
SBA,Temp,15,"ns(frac_area, df = 3)2",0.647704005326504
SBA,Temp,15,"ns(frac_area, df = 3)3",0.236917455320838
SBA,Temp,15,"TipoSF_early:ns(frac_area, df = 3)1",-1.03774162338147
SBA,Temp,15,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.05754670382361
SBA,Temp,15,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.01889953543705
SBA,Temp,15,"TipoSF_early:ns(frac_area, df = 3)2",-1.54248584446359
SBA,Temp,15,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.62312711556618
SBA,Temp,15,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.67863257584123
SBA,Temp,15,"TipoSF_early:ns(frac_area, df = 3)3",-0.858583392802338
SBA,Temp,15,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.980393893016823
SBA,Temp,15,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.02675499982445
SBA,Temp,16,(Intercept),25.0064470985118
SBA,Temp,16,TipoSF_early,0.669931144269091
SBA,Temp,16,TipoSF_intermediate,0.711347396198253
SBA,Temp,16,TipoSF_advanced,0.765120675163301
SBA,Temp,16,"ns(frac_area, df = 3)1",0.657203040941398
SBA,Temp,16,"ns(frac_area, df = 3)2",0.663698129844384
SBA,Temp,16,"ns(frac_area, df = 3)3",0.235301137147588
SBA,Temp,16,"TipoSF_early:ns(frac_area, df = 3)1",-0.961258362074932
SBA,Temp,16,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.05175015184162
SBA,Temp,16,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.06830236698563
