region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;3;Spatially adjusted;0,333265306122449;-0,139540154937681;-0,187331248334335;-0,236425881704093
SBA;Temp;3;Spatially adjusted;0,353469387755102;-0,108335688395986;-0,153915456161098;-0,205330646970975
SBA;Temp;3;Spatially adjusted;0,373673469387755;-0,0774989354864601;-0,120256953348836;-0,173677327729735
SBA;Temp;3;Spatially adjusted;0,393877551020408;-0,0470911316583944;-0,0864934828801474;-0,141609994963392
SBA;Temp;3;Spatially adjusted;0,414081632653061;-0,0171735123610617;-0,0527627877376418;-0,109272719654964
SBA;Temp;3;Spatially adjusted;0,434285714285714;0,0121926869562472;-0,0192026109039176;-0,0768095727874609
SBA;Temp;3;Spatially adjusted;0,454489795918367;0,0409462308442627;0,0140493046384158;-0,0443646253439027
SBA;Temp;3;Spatially adjusted;0,47469387755102;0,0690258838536906;0,0468552159067563;-0,0120819483072978
SBA;Temp;3;Spatially adjusted;0,494897959183674;0,0963704105352576;0,0790773799185054;0,0198943873393382
SBA;Temp;3;Spatially adjusted;0,515102040816327;0,122918575439684;0,110578053691054;0,0514203106129827
SBA;Temp;3;Spatially adjusted;0,53530612244898;0,148609143117685;0,141219494241803;0,082351750530627
SBA;Temp;3;Spatially adjusted;0,555510204081633;0,173380878119982;0,170863958588146;0,112544636109256
SBA;Temp;3;Spatially adjusted;0,575714285714286;0,19717254499729;0,199373703747476;0,141854896365849
SBA;Temp;3;Spatially adjusted;0,595918367346939;0,219922908300326;0,226610986737196;0,1701384603174
SBA;Temp;3;Spatially adjusted;0,616122448979592;0,241570732579813;0,252438064574701;0,197251256980884
SBA;Temp;3;Spatially adjusted;0,636326530612245;0,262054782386471;0,276717194277385;0,22304921537329
SBA;Temp;3;Spatially adjusted;0,656530612244898;0,28131382227102;0,299310632862646;0,24738826451161
SBA;Temp;3;Spatially adjusted;0,676734693877551;0,299286616784169;0,320080637347882;0,27012433341282
SBA;Temp;3;Spatially adjusted;0,696938775510204;0,315936172643411;0,338932850842195;0,29115556137462
SBA;Temp;3;Spatially adjusted;0,717142857142857;0,331322465233264;0,355946460821542;0,310548928817553
SBA;Temp;3;Spatially adjusted;0,73734693877551;0,345529712105034;0,371244040853593;0,328413626442881
SBA;Temp;3;Spatially adjusted;0,757551020408163;0,358642130810001;0,384948164506003;0,344858844951858
SBA;Temp;3;Spatially adjusted;0,777755102040816;0,370743938899459;0,397181405346437;0,359993775045744
SBA;Temp;3;Spatially adjusted;0,797959183673469;0,381919353924708;0,408066336942571;0,373927607425795
SBA;Temp;3;Spatially adjusted;0,818163265306122;0,392252593437032;0,417725532862054;0,386769532793274
SBA;Temp;3;Spatially adjusted;0,838367346938776;0,401827874987728;0,426281566672557;0,398628741849429
SBA;Temp;3;Spatially adjusted;0,858571428571429;0,410729416128088;0,433857011941747;0,409614425295526
SBA;Temp;3;Spatially adjusted;0,878775510204082;0,419041434409401;0,440574442237285;0,419835773832816
SBA;Temp;3;Spatially adjusted;0,898979591836735;0,426848147382959;0,44655643112684;0,429401978162563
SBA;Temp;3;Spatially adjusted;0,919183673469388;0,434233772600056;0,451925552178071;0,438422228986024
SBA;Temp;3;Spatially adjusted;0,939387755102041;0,441282527611982;0,456804378958644;0,447005717004448
SBA;Temp;3;Spatially adjusted;0,959591836734694;0,448078629970038;0,461315485036227;0,455261632919104
SBA;Temp;3;Spatially adjusted;0,979795918367347;0,45470629722551;0,465581443978476;0,463299167431245
SBA;Temp;3;Spatially adjusted;1;0,461249746929685;0,469724829353062;0,471227511242123
SBA;Temp;3;Current landscape;0,0267943926155567;-0,812618285550553;-0,839770615290576;-1,13044563696949
SBA;Temp;3;Current landscape;0,0727228447794914;-0,385517368341706;-0,542279349049633;-0,937749700900717
SBA;Temp;3;Current landscape;0,126538187265396;-0,470978121935325;-0,698931412143669;-1,05413086987174
SBA;Temp;3;Current landscape;0,177878707647324;-0,402936956544885;-0,521591568928539;-0,929055838645862
SBA;Temp;3;Current landscape;0,223947644233704;-0,252757672973615;-0,290967611566444;-0,619491095877848
SBA;Temp;3;Current landscape;0,276008725166321;-0,21679778863772;-0,421584770503848;-0,853685864659891
SBA;Temp;3;Current landscape;0,324189350008965;-0,222170435833405;-0,379300939900222;-0,914071589829806
SBA;Temp;3;Current landscape;0,375159367918969;-0,241493201354416;-0,391378352306276;-0,784209673507469
SBA;Temp;3;Current landscape;0,423930436372757;-0,0125515345720899;-0,13483492967071;-0,582090222120844
SBA;Temp;3;Current landscape;0,478336095809937;0,0143421309939455;0,0399153658301898;-0,430723077769709
SBA;Temp;3;Current landscape;0,524555921554565;0,111053133168767;-0,0187507912761902;-0,389709351129635
SBA;Temp;3;Current landscape;0,574759125709534;-0,0218503920516255;-0,176407583911072;-0,493306424629534
SBA;Temp;3;Current landscape;0,624076962471008;0,0370426454267445;-0,0862308469834758;-0,378466400883482
SBA;Temp;3;Current landscape;0,675828814506531;-0,00909505200930738;-0,127792741342205;-0,526373322193301
SBA;Temp;3;Current landscape;0,727495491504669;0,0622825476084756;-0,131744856695736;-0,241273765927794
SBA;Temp;3;Current landscape;0,777627527713776;-0,154799195719658;-0,215120179738896;-0,399465203753596
SBA;Temp;3;Current landscape;0,823494672775269;0,0991598456769047;0,128348451216873;-0,103794021056032
SBA;Temp;3;Current landscape;0,872701674699783;-0,0377319308989961;-0,22730075308996;-0,337190209402742
SBA;Temp;3;Current landscape;0,92955219745636;-0,0843680698285247;-0,173859384337138;-0,172955445486629
SBA;Temp;3;Current landscape;1;-0,0072024298422555;-0,291015429074538;-0,482200715095424
SBA;Temp;4;Spatially adjusted;0,01;-0,656255013742204;-0,682013649686628;-0,743937002837267
SBA;Temp;4;Spatially adjusted;0,0302040816326531;-0,62819100014762;-0,657803108605915;-0,716332993669941
SBA;Temp;4;Spatially adjusted;0,0504081632653061;-0,600085622787738;-0,63351471456442;-0,688677810372951
SBA;Temp;4;Spatially adjusted;0,0706122448979592;-0,571897517897256;-0,60907061460134;-0,660920278816636
SBA;Temp;4;Spatially adjusted;0,0908163265306122;-0,543585321710879;-0,584392955755895;-0,63300922487133
SBA;Temp;4;Spatially adjusted;0,111020408163265;-0,515107670463301;-0,55940388506729;-0,604893474407373
SBA;Temp;4;Spatially adjusted;0,131224489795918;-0,486423200389229;-0,534025549574743;-0,576521853295098
