cell_id;Lon;Lat;spatial_component;region;response;run
2066530;-54,5201247154439;-9,88121970995148;282,891002733926;SBA;Prec;2
2067825;-54,511223543965;-12,5801075239873;65,8536391543203;SBA;Prec;2
2067854;-54,511223543965;-12,2742335717299;129,501675575483;SBA;Prec;2
2068148;-54,511223543965;-9,03556819488692;286,755394065223;SBA;Prec;2
2068159;-54,511223543965;-8,93660897503894;287,302458092674;SBA;Prec;2
2069488;-54,5023223724861;-11,2756450805366;218,578297917629;SBA;Prec;2
2069508;-54,5023223724861;-10,9427822501389;281,311167227304;SBA;Prec;2
2069512;-54,5023223724861;-10,9067970792851;288,045175276551;SBA;Prec;2
2071201;-54,4934212010072;-8,99058673131966;284,90486167356;SBA;Prec;2
2072677;-54,4845200295283;-9,62032722126135;259,572018712172;SBA;Prec;2
2074068;-54,4756188580494;-11,4465746420923;195,079654726038;SBA;Prec;2
2077026;-54,4578165150917;-12,7150519146891;27,7917116692576;SBA;Prec;2
2077255;-54,4578165150917;-10,1780973694954;291,907525688237;SBA;Prec;2
2077388;-54,4578165150917;-8,75668312076989;280,996574807707;SBA;Prec;2
2078541;-54,4489153436128;-12,7240482074025;26,5530377223113;SBA;Prec;2
2078542;-54,4489153436128;-12,7150519146891;28,558977246366;SBA;Prec;2
2078851;-54,4489153436128;-9,36843102528467;260,876030607799;SBA;Prec;2
2080074;-54,4400141721339;-12,7780259636833;18,0848965637396;SBA;Prec;2
2080077;-54,4400141721339;-12,6790667438353;38,9072691053843;SBA;Prec;2
2080238;-54,4400141721339;-11,1317043971214;238,790846395733;SBA;Prec;2
2080338;-54,4400141721339;-9,84523453909767;261,225891940756;SBA;Prec;2
2081855;-54,431113000655;-10,2590640039165;295,741138310159;SBA;Prec;2
2083210;-54,4222118291761;-12,3731927915779;121,586506291575;SBA;Prec;2
2084876;-54,4133106576972;-11,0777266408407;249,415099810203;SBA;Prec;2
2086260;-54,4044094862183;-12,6880630365487;40,6420619158962;SBA;Prec;2
2086288;-54,4044094862183;-12,4181742551451;113,723857711577;SBA;Prec;2
2086371;-54,4044094862183;-11,6354967890748;181,868651402304;SBA;Prec;2
2086375;-54,4044094862183;-11,581519032794;182,444128433872;SBA;Prec;2
2086579;-54,4044094862183;-9,3054569762905;254,83664821622;SBA;Prec;2
2087919;-54,3955083147394;-11,6534893745017;182,788403316159;SBA;Prec;2
2088025;-54,3955083147394;-10,3040454674838;296,710716028989;SBA;Prec;2
2089390;-54,3866071432605;-12,4901445968528;96,9180981359559;SBA;Prec;2
